"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensg","gene","desc"
"ENSMUSG00000035199",250.979804520896,-1.66489297903326,0.244675016445797,-6.80450747778773,1.01395522071033e-11,3.56618033066409e-10,"ENSMUSG00000035199","Arl6ip5","ADP-ribosylation factor-like 6 interacting protein 5 [Source:MGI Symbol;Acc:MGI:1929501]"
"ENSMUSG00000035202",97.3435056465119,0.349906344647476,0.270480181245692,1.29364873624377,0.195786780073839,0.309321695133531,"ENSMUSG00000035202","Lars2","leucyl-tRNA synthetase, mitochondrial [Source:MGI Symbol;Acc:MGI:2142973]"
"ENSMUSG00000035203",681.084238937775,-0.170731999773425,0.177932450941135,-0.959532670237357,0.337290469473454,0.467226444800585,"ENSMUSG00000035203","Epn1","epsin 1 [Source:MGI Symbol;Acc:MGI:1333763]"
"ENSMUSG00000035206",98.4808061585925,0.389262998469719,0.316087393173975,1.23150434619032,0.21813429214737,0.3356064313455,"ENSMUSG00000035206","Sppl2b","signal peptide peptidase like 2B [Source:MGI Symbol;Acc:MGI:1920468]"
"ENSMUSG00000035211",10.1915368773132,-0.47703948896077,0.659948194186966,-0.722843843142061,0.469775827905857,0.59334554110195,"ENSMUSG00000035211","Xrra1","X-ray radiation resistance associated 1 [Source:MGI Symbol;Acc:MGI:2181647]"
"ENSMUSG00000035212",16.3143775702514,0.0993335234747231,0.564032505905055,0.17611311836599,0.860205075039864,0.903381046908222,"ENSMUSG00000035212","Leprot","leptin receptor overlapping transcript [Source:MGI Symbol;Acc:MGI:2687005]"
"ENSMUSG00000035215",87.1771437095127,0.0248062178455999,0.31047005136592,0.0798989072745164,0.936317658921388,0.958342018811578,"ENSMUSG00000035215","Lsm7","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1913344]"
"ENSMUSG00000035226",44.9138146045617,0.78153064507663,0.50214120808174,1.55639615410614,0.119613919159887,0.210967146788991,"ENSMUSG00000035226","Rims4","regulating synaptic membrane exocytosis 4 [Source:MGI Symbol;Acc:MGI:2674366]"
"ENSMUSG00000035227",530.346700922701,-1.69983019358109,0.288857460872399,-5.88466778198254,3.98854339857638e-09,7.65890596592262e-08,"ENSMUSG00000035227","Spcs2","signal peptidase complex subunit 2 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913874]"
"ENSMUSG00000035228",82.7238156932982,0.0168262581266771,0.293159209473672,0.0573963142992723,0.954229498927307,0.970165481722243,"ENSMUSG00000035228","Ccdc106","coiled-coil domain containing 106 [Source:MGI Symbol;Acc:MGI:2385900]"
"ENSMUSG00000035232",308.347459422972,-1.13732479735562,0.195371844609665,-5.82133418266022,5.83797070252119e-09,1.0886853057339e-07,"ENSMUSG00000035232","Pdk3","pyruvate dehydrogenase kinase, isoenzyme 3 [Source:MGI Symbol;Acc:MGI:2384308]"
"ENSMUSG00000035234",71.1396079714297,0.317549841487218,0.318397745616413,0.997336965663644,0.318600976552799,0.447432177271212,"ENSMUSG00000035234","Abraxas1","BRCA1 A complex subunit [Source:MGI Symbol;Acc:MGI:1917931]"
"ENSMUSG00000035235",65.9789550310139,-0.741432563467303,0.362634902194225,-2.04457033501479,0.0408972366103416,0.089551755519677,"ENSMUSG00000035235","Trim13","tripartite motif-containing 13 [Source:MGI Symbol;Acc:MGI:1913847]"
"ENSMUSG00000035236",557.69935475836,-0.0632437857921105,0.27623974045132,-0.228945283863874,0.818911443716754,0.874639427259748,"ENSMUSG00000035236","Scai","suppressor of cancer cell invasion [Source:MGI Symbol;Acc:MGI:2443716]"
"ENSMUSG00000035237",24.8304362525226,-0.249160592805366,0.510689786547378,-0.487890299294738,0.625627546040593,0.728807239149398,"ENSMUSG00000035237","Lcat","lecithin cholesterol acyltransferase [Source:MGI Symbol;Acc:MGI:96755]"
"ENSMUSG00000035239",11.355729072848,1.20983155455585,0.850424676786015,1.42262047137218,0.154846206283088,0.25787439849107,"ENSMUSG00000035239","Neu3","neuraminidase 3 [Source:MGI Symbol;Acc:MGI:1355305]"
"ENSMUSG00000035242",204.037652394683,0.644830625716323,0.278103104616966,2.31867467500751,0.0204126826964279,0.0509603862241092,"ENSMUSG00000035242","Oaz1","ornithine decarboxylase antizyme 1 [Source:MGI Symbol;Acc:MGI:109433]"
"ENSMUSG00000035245",118.767922419691,0.133837766176497,0.254535262576793,0.525812277723675,0.59901864309715,0.707982895391826,"ENSMUSG00000035245","Eogt","EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase [Source:MGI Symbol;Acc:MGI:2141669]"
"ENSMUSG00000035246",296.435443522532,-1.23781438896435,0.266149860906618,-4.65081734308573,3.3062206387017e-06,2.88651134347359e-05,"ENSMUSG00000035246","Pcyt1b","phosphate cytidylyltransferase 1, choline, beta isoform [Source:MGI Symbol;Acc:MGI:2147987]"
"ENSMUSG00000035247",2872.62692010695,0.383349946890957,0.235018448328633,1.63114831885414,0.102859027225501,0.1871617951499,"ENSMUSG00000035247","Hectd1","HECT domain E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2384768]"
"ENSMUSG00000035248",7466.08164537417,1.80700335505319,0.19837404840007,9.10907132070485,8.30901430465023e-20,1.37564851463331e-17,"ENSMUSG00000035248","Tut7","terminal uridylyl transferase 7 [Source:MGI Symbol;Acc:MGI:2387179]"
"ENSMUSG00000035258",188.462364888706,0.178179922588022,0.219764685177657,0.810775955399668,0.417494345015616,0.544781163776625,"ENSMUSG00000035258","Abi3bp","ABI family member 3 binding protein [Source:MGI Symbol;Acc:MGI:2444583]"
"ENSMUSG00000035266",239.769635677944,1.56794952735632,0.232911473111148,6.73195487715659,1.67398561514295e-11,5.66733883071838e-10,"ENSMUSG00000035266","Helq","helicase, POLQ-like [Source:MGI Symbol;Acc:MGI:2176740]"
"ENSMUSG00000035268",47.6692233100192,0.0434737408729276,0.389637972322256,0.111574702572808,0.911160631174707,0.94053503108484,"ENSMUSG00000035268","Pkig","protein kinase inhibitor, gamma [Source:MGI Symbol;Acc:MGI:1343086]"
"ENSMUSG00000035270",18.0518048031147,1.7204553866075,0.564896865699988,3.0456097228927,0.0023220903448884,0.00841331692612887,"ENSMUSG00000035270","Impg2","interphotoreceptor matrix proteoglycan 2 [Source:MGI Symbol;Acc:MGI:3044955]"
"ENSMUSG00000035273",8.5275775668546,-0.190122222034503,0.788077470162898,-0.241248137692864,0.809362803949111,0.867698549106976,"ENSMUSG00000035273","Hpse","heparanase [Source:MGI Symbol;Acc:MGI:1343124]"
"ENSMUSG00000035274",56.3853118489565,-1.31719182593056,0.319109486467726,-4.12771127712549,3.66391744178972e-05,0.000239601845807983,"ENSMUSG00000035274","Tpbg","trophoblast glycoprotein [Source:MGI Symbol;Acc:MGI:1341264]"
"ENSMUSG00000035275",70.0998880208369,-0.611480121376063,0.287857460370245,-2.12424621751881,0.0336495603873089,0.0767002068196954,"ENSMUSG00000035275","Raver2","ribonucleoprotein, PTB-binding 2 [Source:MGI Symbol;Acc:MGI:2443623]"
"ENSMUSG00000035277",17.907099096156,0.658013230255137,0.521335147656377,1.26216932277286,0.206887864850274,0.322491267089434,"ENSMUSG00000035277","Arx","aristaless related homeobox [Source:MGI Symbol;Acc:MGI:1097716]"
"ENSMUSG00000035278",23.4633847760648,0.359651597662645,0.574889088900921,0.62560171101913,0.531576216228202,0.648314256948856,"ENSMUSG00000035278","Plekhj1","pleckstrin homology domain containing, family J member 1 [Source:MGI Symbol;Acc:MGI:1925920]"
"ENSMUSG00000035279",70.652767107851,0.938264033098958,0.355300463318844,2.64076219978629,0.00827197573729827,0.0240729566151257,"ENSMUSG00000035279","Ssc5d","scavenger receptor cysteine rich family, 5 domains [Source:MGI Symbol;Acc:MGI:3606211]"
"ENSMUSG00000035283",63.3599226301206,1.2226573937865,0.439520267832099,2.78179980144526,0.00540583754961887,0.0169217548013894,"ENSMUSG00000035283","Adrb1","adrenergic receptor, beta 1 [Source:MGI Symbol;Acc:MGI:87937]"
"ENSMUSG00000035284",1674.07259251678,0.866624263035203,0.173778084241475,4.98695947085582,6.13369259853296e-07,6.62985754121684e-06,"ENSMUSG00000035284","Vps13c","vacuolar protein sorting 13C [Source:MGI Symbol;Acc:MGI:2444207]"
"ENSMUSG00000035285",17.4364985606185,-0.450504385272726,0.568688004256314,-0.792181973069504,0.428254578223267,0.555087278399759,"ENSMUSG00000035285","Nat14","N-acetyltransferase 14 [Source:MGI Symbol;Acc:MGI:3039561]"
"ENSMUSG00000035293",181.048039520996,0.944700034611488,0.235305725320163,4.01477708766373,5.95020038324542e-05,0.000365520001823257,"ENSMUSG00000035293","G2e3","G2/M-phase specific E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2444298]"
"ENSMUSG00000035297",453.564820801251,-1.6291543310543,0.223805371363717,-7.27933525959338,3.35469048722131e-13,1.62075722613938e-11,"ENSMUSG00000035297","Cops4","COP9 signalosome subunit 4 [Source:MGI Symbol;Acc:MGI:1349414]"
"ENSMUSG00000035299",186.876186212852,1.38263766156391,0.247584937929338,5.58449828623469,2.34375828813498e-08,3.67423354731184e-07,"ENSMUSG00000035299","Mid1","midline 1 [Source:MGI Symbol;Acc:MGI:1100537]"
"ENSMUSG00000035305",8.95089072189621,0.693931130153271,0.77788963073917,0.892068878066777,0.372356014967689,0.501996550069647,"ENSMUSG00000035305","Ror1","receptor tyrosine kinase-like orphan receptor 1 [Source:MGI Symbol;Acc:MGI:1347520]"
"ENSMUSG00000035311",1107.68628816519,-0.262138879427055,0.160955973426248,-1.62863715988254,0.103389852851262,0.188001693317538,"ENSMUSG00000035311","Gnptab","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:MGI Symbol;Acc:MGI:3643902]"
"ENSMUSG00000035314",165.912684458589,0.376041821882994,0.384783345682248,0.977281959062561,0.32842958208458,0.457966311255163,"ENSMUSG00000035314","Gdpd5","glycerophosphodiester phosphodiesterase domain containing 5 [Source:MGI Symbol;Acc:MGI:2686926]"
"ENSMUSG00000035325",650.746992252835,-0.28712874019407,0.221541237262046,-1.29605099142082,0.194957917840348,0.308478868601465,"ENSMUSG00000035325","Sec31a","Sec31 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916412]"
"ENSMUSG00000035329",139.197291493703,0.368749757586392,0.233133696268865,1.58170939460045,0.113715927062173,0.202744907989475,"ENSMUSG00000035329","Fbxo33","F-box protein 33 [Source:MGI Symbol;Acc:MGI:1917861]"
"ENSMUSG00000035337",54.6838229926944,-0.988513625581588,0.357055373386085,-2.76851631220994,0.00563121666210571,0.0175101688971019,"ENSMUSG00000035337","Uchl4","ubiquitin carboxyl-terminal esterase L4 [Source:MGI Symbol;Acc:MGI:1890440]"
"ENSMUSG00000035342",64.7737364002822,1.23183368852196,0.315742497640682,3.90138704078979,9.56430895831704e-05,0.000553238425300861,"ENSMUSG00000035342","Lzts2","leucine zipper, putative tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:2385095]"
"ENSMUSG00000035351",37.5612631107254,0.493574829105795,0.455366913681641,1.08390577856271,0.278406577239469,0.40506351865856,"ENSMUSG00000035351","Nup37","nucleoporin 37 [Source:MGI Symbol;Acc:MGI:1919964]"
"ENSMUSG00000035354",181.659714966886,-0.597995578012014,0.297537073904962,-2.00981870986277,0.0444503798231845,0.0956655606340446,"ENSMUSG00000035354","Uvrag","UV radiation resistance associated gene [Source:MGI Symbol;Acc:MGI:1925860]"
"ENSMUSG00000035355",7.95490443716887,1.36010526455765,0.846910512582855,1.60596101282258,0.108282476417634,0.194836699780755,"ENSMUSG00000035355","Kcnh4","potassium voltage-gated channel, subfamily H (eag-related), member 4 [Source:MGI Symbol;Acc:MGI:2156184]"
"ENSMUSG00000035356",203.537055427394,1.33969281900079,0.30061497541346,4.4565072553628,8.33057828745586e-06,6.54869315752755e-05,"ENSMUSG00000035356","Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]"
"ENSMUSG00000035357",1418.77414530756,0.645817576625431,0.208978899281597,3.09034825451539,0.00199921932281016,0.00744610225600615,"ENSMUSG00000035357","Pdzrn3","PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157]"
